candidate_id,L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_XGB,Delta_BF_XGB,BF_RSM,Delta_BF_RSM,Method,BF_physical,Delta_BF_physical,CL_physical,CT_physical,CL_CT_physical
797.0,36.65487757581775,142.91462836270597,155.81824077863268,18.980886407390194,136.52329708635486,0.3,1.5474263429641724,27.22878646850586,1.5595606352534062,27.27652619692667,RSM,1.548379579634163,27.213195966718867,1.0783217127369842,0.470057866897179,2.2940190744065507
1467.0,37.286456026621146,142.89914286151406,155.67258499637234,18.15029903761922,135.5278474890937,0.3,1.5463517904281616,27.123395919799805,1.5525707627304057,27.11771790151241,RSM,1.544101618093722,27.093021195598705,1.0731888615498926,0.4709127565438293,2.2789547461537234
2782.0,41.37790040134578,142.02982854044814,161.90625144042963,19.690919261738447,135.115801722772,0.3,1.4649606943130493,26.438615798950195,1.4716404224332824,26.14195851100273,RSM,1.4748646867362332,26.314688613286712,1.0110985547584836,0.46376613197774946,2.1801905853853816
2889.0,36.26858747961717,143.12247628292667,160.90980930909154,18.889600483198,135.04422832240246,0.3,1.4972678422927856,26.510143280029297,1.5026028415985553,26.391293522044226,RSM,1.503694165888896,26.515925097440533,1.0346599289141911,0.469034236974705,2.205936896180119
2924.0,35.599908345853486,142.69870730654554,159.69434151660906,18.868505717191237,136.45470271168566,0.3,1.4992142915725708,26.791921615600586,1.5246862463304556,26.76600825617159,RSM,1.5203113657691771,26.80803436046538,1.0515194991535184,0.4687918666156588,2.2430412599619856
3208.0,36.09487325700815,143.0869777073979,154.03501618306183,19.003198618323975,146.2795438471413,0.3,1.6267813444137573,28.618223190307617,1.6597800563374894,28.927633367286095,RSM,1.631495402861285,28.626985522467272,1.1610735774524146,0.4704218254088704,2.468154143237847
3863.0,38.4371007699707,143.0017095935924,153.63352479732507,18.131148630958403,143.38196076442773,0.3,1.5888502597808838,27.991641998291016,1.6317171431233861,28.47420289685194,RSM,1.6083594555224097,28.23893856463837,1.138199583645084,0.4701598718773257,2.420877773129187
4639.0,37.209278622129126,141.95675332196134,157.15000770693888,18.67181774296444,135.12183707741053,0.3,1.505811333656311,26.887659072875977,1.5279318752647941,26.85348595583341,RSM,1.5241043173103386,26.890043691968263,1.0556397998064517,0.4684645175038869,2.2534039620144615
4971.0,35.708004717736586,142.74138220081474,155.79273131983487,18.750459287070555,135.7619780951894,0.3,1.5450552701950073,27.186613082885742,1.5561816968138156,27.19185194437669,RSM,1.5467549759779653,27.151896810723276,1.0760932012178182,0.47066177476014714,2.2863407629952603
5166.0,38.6637215490949,142.11866987748175,158.50203737940976,18.170247994912227,135.81316347270368,0.3,1.4911094903945923,26.88200569152832,1.5195077905736873,26.732479166240775,RSM,1.515741579571109,26.782421555392062,1.0478912330760204,0.4678503464950888,2.2398000577028974
6068.0,37.8880106681578,143.09547346716184,156.06789256898045,18.0941464576447,151.95072410853865,0.3,1.6455157995224,28.879486083984375,1.6836971631025048,29.33238091561532,RSM,1.6505501805044505,28.97484654034705,1.1803402936109264,0.47020988689352394,2.5102413337348795
6080.0,36.918942721254076,142.34278967496041,154.7677231104673,18.055493381114204,152.20762536770187,0.3,1.6492705345153809,29.270137786865234,1.6969671016894603,29.58932535763058,RSM,1.6638944519994086,29.219298101796692,1.1938229097068087,0.47007154229259984,2.539662162666516
