candidate_id,L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_XGB,Delta_BF_XGB,BF_RSM,Delta_BF_RSM
6961,36.75706992702129,140.99580927038602,153.7908820282951,19.89172281689331,138.4554148948358,0.3,1.5598757,27.62234,1.5782273529155182,27.81802462576282
6962,40.763891401654526,141.59733855335276,159.62762708499113,33.16957636482344,137.3324298311188,0.3,1.4693742,26.990168,1.4747362882055053,27.090239653895583
6963,38.959925913803694,142.1540921800144,153.42813422229193,24.34100706453611,143.86603580613476,0.3,1.5761058,28.350986,1.6139373346212293,28.668323466312135
6964,35.95898144800841,140.7857276560924,153.72336583930482,34.147051003913404,151.9288521476859,0.3,1.6102834,29.581661,1.6636919105325156,30.241730865381296
6965,40.64842350997908,138.92695903401648,152.08570537598138,20.326118696574646,146.4669770970647,0.3,1.5920979,28.724771,1.631054072218744,29.064536404042965
6966,40.37846411165702,141.62976894067512,160.631906610724,31.72195049161884,145.75603803978657,0.3,1.5162601,27.981947,1.538168314965907,28.090661483091655
6967,36.73197086633195,140.54399757511717,160.44168480990177,36.821930803254894,143.71428632573466,0.3,1.4925148,27.8966,1.520777671312978,28.18093295502344
6968,40.976381689598426,141.09466662388922,155.9093358397556,35.957263061314485,151.12406501797378,0.3,1.5678312,29.25747,1.6101286367698897,29.631184883097337
6969,40.67358973857489,140.36853723495588,152.0313964048006,36.03062748433772,138.20052517412546,0.3,1.5138221,27.86304,1.5387671534866558,28.39885413593508
6970,42.736126230415906,140.2314699522677,161.33072414313693,22.748979128721984,146.17882211909537,0.3,1.5283797,27.81963,1.5444155166630393,27.772197770989887
6971,38.61569929842634,141.65679449539383,153.71372752845434,28.178468616939192,136.37974339773106,0.3,1.5146387,27.450264,1.5405550456748642,27.6796540450411
6972,37.487595236636395,140.7705428743465,153.4907494921944,37.422892165967774,150.37341657482017,0.3,1.5935776,29.67735,1.6401867001554429,30.14665052986108
6973,44.51219886970776,142.48898752938814,154.11178705073596,20.173659017903688,150.6741196558596,0.3,1.615731,28.968966,1.65263078707612,29.16987862083032
6974,40.61217522782788,141.86722986433276,154.57258286673016,35.06069104437847,137.10471457810974,0.3,1.501521,27.537603,1.518380324047854,27.845884300884524
6975,35.2713995888418,140.53155911538695,161.3130867046855,30.94608212861469,150.93022231117214,0.3,1.5677087,28.77252,1.5882777292342496,28.858170650831912
6976,43.20711684111743,139.22104159964715,158.28048424175657,23.80196467713222,139.24214417707265,0.3,1.4840378,27.104658,1.5023067506595864,27.179756109396212
6977,36.967580609189405,138.23787310656974,155.41140045000176,22.702989009737358,153.04714262719037,0.3,1.6064519,29.263138,1.6626146504652146,29.750514603531503
6978,42.860363176458435,139.1769991780032,159.63906994767095,37.46905639894723,145.10722399698648,0.3,1.4900666,28.102125,1.5067403606415524,28.28706809273078
6979,42.051624271559646,139.55634980936955,159.72945413742363,18.929112998518672,142.0310489838764,0.3,1.5210886,27.369347,1.533485281181055,27.368490773264444
6980,44.68813724263157,138.74056600202383,154.4638046726466,30.112201323541715,148.8658616289518,0.3,1.5529462,28.816582,1.5876529862295672,29.1531581199059
6981,44.655793015945264,141.49545518250952,153.74352060187064,24.535255211780072,137.61519945594048,0.3,1.5302474,27.36215,1.5317801674969966,27.47646539052396
6982,37.7441062465576,139.78038859958286,153.5256498686796,32.53218638369069,148.07298638803735,0.3,1.5748913,29.050539,1.6217065884404605,29.592220012436346
6983,42.664495812234186,138.30122792649203,155.56438333175447,35.27591302294692,144.49130262608782,0.3,1.5151238,28.271362,1.5379521456384562,28.688932717145693
6984,38.16855085779924,140.33438716102032,152.28217809110077,34.437452777527064,143.76669990174162,0.3,1.5577077,28.573925,1.596237783552715,29.224533300056773
6985,41.29197938829594,142.07156922808667,156.40989660255767,34.77702662835483,137.9312105573278,0.3,1.4988388,27.46561,1.5067684170584639,27.66386144031522
6986,40.977460849545935,139.84873926263134,154.0115023579009,36.828959870852955,150.44119424996498,0.3,1.5748671,29.50522,1.6134218932825033,29.87759420285892
6987,35.545435156211646,142.6616583592177,159.67368746800264,33.897604200795776,145.05227310702253,0.3,1.5197381,27.964426,1.5625054274760668,28.390433591649302
6988,35.05181749835358,142.41396701759587,155.29766750808426,29.860512796880563,135.075763857492,0.3,1.5132155,27.264357,1.532518749785834,27.48113780853466
6989,35.577640145948095,142.59689179123816,158.50996067890415,22.605592438733133,142.40229531608108,0.3,1.5344342,27.594307,1.5751408624757688,27.841213497518037
6990,36.27942047531741,141.48894951926655,158.8239251683219,23.714668569918395,153.65984112467012,0.3,1.6021322,29.017353,1.6539891166499734,29.339766896220187
6991,37.57652491347774,142.18297657809248,159.9547224976559,21.507148563794708,142.52735756983165,0.3,1.5250497,27.425037,1.5562039687947489,27.576659820221852
6992,44.06955223242562,140.09487553422952,156.75244871255404,31.45249416028186,142.30120195708542,0.3,1.5158901,27.809431,1.521862633547201,27.984011245757248
6993,40.186326753466865,141.61609515341218,155.9987334508174,19.459866569312396,138.36558218415382,0.3,1.5471737,27.346647,1.550685403023245,27.388908980540382
6994,42.96891738840789,139.26950315487525,154.57196960014684,20.074634659261225,143.64086751719134,0.3,1.5523497,28.036238,1.5807765249207173,28.230554774707645
6995,43.38311752107208,139.1735937806609,152.09625165639468,28.1907268828705,137.89102697290843,0.3,1.5148991,27.607697,1.5301795277431274,27.880470762310072
6996,42.349430985905414,142.8680750711549,153.5746364759446,24.66507864653273,150.2337572777052,0.3,1.6156038,29.159298,1.6521640028075848,29.36394084586772
6997,38.913851244205716,140.89408539259333,154.22048672517167,36.3813705085618,147.82055224736615,0.3,1.5670689,29.0216,1.6074349571355016,29.55811187566542
6998,43.63859393840983,138.50838782489518,158.58307195183468,34.52988922446298,140.23209317899364,0.3,1.4610567,27.40495,1.4758814253386077,27.5866125300759
6999,42.42049753320921,139.1365051069659,159.91014332484102,25.96839076616925,137.5255457649378,0.3,1.4694576,26.884716,1.470445460022586,26.79437356701712
7000,42.43151443405053,140.45669710731391,156.5880435704272,35.926527746182195,148.76544403605556,0.3,1.5478419,28.857473,1.574785176447751,29.15164141384503
7001,44.015743271655694,142.3794627730308,160.21771998640685,29.675592726166556,135.2739862439157,0.3,1.4641212,26.588465,1.4541679011283075,26.484988885318767
7002,40.98663472457684,142.6297658799228,155.73819179147264,27.325451882412555,154.6352946410709,0.3,1.6109151,29.364677,1.6673849608680618,29.782138494854653
7003,40.28574429962177,138.71728866688142,158.54305421439062,34.32627102689574,139.1224181554545,0.3,1.4731647,27.378038,1.4811924431109063,27.55758023176578
7004,43.901625575970755,138.46014300948073,157.57176485160346,37.68550166448085,138.0517354492009,0.3,1.4587543,27.384178,1.459375275690193,27.527562757972557
7005,39.54461728164197,138.7584409297245,153.5020372122771,32.614411006781204,137.45999916161168,0.3,1.4972086,27.747238,1.520010046043898,27.974360002968186
7006,43.11570696028843,141.50697596293918,156.62118111078664,31.97798635158801,150.11724856763885,0.3,1.5641565,28.89512,1.596276130846789,29.124779224870327
7007,35.538463604448076,140.8141475936011,161.67670959844855,33.557064947869435,154.36637159379242,0.3,1.578256,29.017147,1.608745522951104,29.344217567174116
7008,35.012899444563224,141.83945558967991,153.4999150756524,26.664333525870305,149.01011979447398,0.3,1.6146265,29.32797,1.6664206228556893,29.615532961293308
7009,40.28292489604357,141.1167992382623,156.0575987438819,33.140431707088524,152.78004450028368,0.3,1.5791088,29.16429,1.6312349426942627,29.748149520099577
7010,35.736118938163806,138.62942649272227,155.3242778377888,28.153035638819702,141.9398087247762,0.3,1.527721,28.043875,1.563360503721345,28.36526723340955
7011,44.76543013453063,139.4381598175862,159.46221210142966,35.99222758666528,137.9006301228164,0.3,1.4592807,27.089827,1.4472776253039878,27.13799664898318
7012,35.05501174039799,139.80775762903377,152.38523390400238,35.20872817708317,147.83033637188348,0.3,1.5911697,29.59861,1.6400853536778701,29.985193192818517
7013,42.181496364986465,141.6884822038079,156.53088308502205,20.115852436441777,141.224175723125,0.3,1.5623598,27.611437,1.5611980913690724,27.667091289091776
7014,37.43384695786221,141.1342600864529,154.64502652155852,26.824512590740884,142.87709066534512,0.3,1.5414889,28.050282,1.5892591296060194,28.491811659409937
7015,44.675520052720564,142.8841178350591,154.97772294276575,32.00995216061122,152.2371805207176,0.3,1.5950354,29.258417,1.6266367755710234,29.5232019570086
7016,38.815416506278964,138.87761340820583,156.07267665806162,20.137799052757376,142.8637953228431,0.3,1.5522684,27.857428,1.5736980828239147,28.079229048075053
7017,35.27283426263865,142.8431316014398,154.91657149879367,24.585941479794627,135.53747441805564,0.3,1.539448,27.337297,1.5519433067174182,27.42776706922493
7018,35.26935765408783,139.2507520944005,157.67743043220935,25.101486754263057,145.49383368101905,0.3,1.5524327,28.218895,1.582925322543562,28.463138517688012
7019,40.53373371724689,139.86733504318636,154.87186630482827,31.253402141422903,141.05690434503853,0.3,1.520319,27.885082,1.5420474045447121,28.215707617269874
7020,44.86711979031281,138.3228962445544,161.17342187674222,19.713053528757225,140.8838466492201,0.3,1.4923866,26.975086,1.496475232473093,26.95617988639103
7021,44.797735350457195,139.6326369136428,156.47422689363253,34.98355279728867,152.45937616470854,0.3,1.5700893,29.103773,1.5925594232782898,29.523968957451334
7022,38.37272972289266,139.14853358602664,153.5508434929467,26.21886667045943,143.36811837875254,0.3,1.547073,28.083324,1.5884225842578927,28.658871620107607
7023,39.82703649188897,139.23625580433674,154.89129199082663,18.17672088649854,154.87227745572716,0.3,1.6296419,29.310133,1.6899604417570702,29.8669417117184
7024,36.00455805797816,141.0110191736622,159.9729020090975,36.644838102701115,136.70151097320948,0.3,1.4675341,27.082573,1.4743189405190718,27.267646020220628
7025,40.221768559917315,142.05393600966335,153.08929418702508,30.2716047291981,149.58609754071912,0.3,1.6019166,29.42388,1.6435517707160963,29.627284965011587
7026,40.99701599048273,141.87478656007087,155.7972179152396,21.545116754672037,151.55675274398436,0.3,1.6132729,29.01548,1.6533901154964181,29.254284594733623
7027,37.510616656113214,142.2957388904133,161.48769946708111,34.76188682517066,147.62333669407968,0.3,1.5252203,28.371626,1.553692114481898,28.432387439624126
7028,41.121144359151735,141.80667983186703,152.01176314621316,34.27051420597562,136.6597793510517,0.3,1.5108601,27.627937,1.5366360152442886,28.078467426798742
7029,43.996927516962536,143.03252794732626,161.71247359343346,35.2663902217698,135.1347899576259,0.3,1.4500375,26.663254,1.4313970900206643,26.459038894724944
7030,35.0095533342348,138.24236691258835,155.59083075351273,29.729384944285833,151.2543895529664,0.3,1.603159,29.381672,1.637391889764964,29.76005060779759
7031,37.28933774307944,143.08948041832807,154.11065684272592,29.84339065980328,153.54297679179282,0.3,1.633425,29.627882,1.6880786310308236,30.12570746851892
7032,37.09919563323938,140.19914322802404,160.25502618308795,34.964222034596844,152.96580507803517,0.3,1.5580014,29.047237,1.598821235924512,29.385452474486872
7033,36.23886203033827,140.53902078819985,156.692643855409,30.517336505163147,146.61560145301513,0.3,1.5644894,28.62305,1.5945502072400033,28.899758016756
7034,36.661012127371016,141.0367501286642,153.05640929637775,18.04383162690732,140.98922065891387,0.3,1.5861189,27.933609,1.6113894494632208,28.261016701216473
7035,41.25912545365388,138.1926163508792,158.66785100422277,31.35441885424011,140.21400762140885,0.3,1.4753206,27.404455,1.4887203441089945,27.551056523991274
7036,36.02694390150643,139.05854991573165,159.78042865033422,36.91254572905419,150.76775831429248,0.3,1.539386,28.94405,1.5797092171333653,29.30861742365396
7037,42.38531609020722,140.3798529443951,156.50945010693349,28.57549125202177,151.529130264787,0.3,1.590757,28.94756,1.6143990330137088,29.27680951384686
7038,43.87022590558384,141.99758662869598,159.14479854539525,21.0788455657838,147.86421303350465,0.3,1.5565,28.130756,1.5869624034904364,28.200726622187755
7039,44.26587724178369,142.5004404528376,153.07142336547335,37.92738984497589,154.88808933403018,0.3,1.6106654,29.955828,1.651095479167672,30.404025663693734
7040,41.60175814319701,138.88866790124862,152.31858072406453,27.385845315822415,154.15675266358673,0.3,1.6314335,29.671064,1.6705360538383514,30.2454542352172
7041,36.97396410633616,139.4649327863748,154.1895707353504,24.788792188926642,135.42155953472252,0.3,1.5193421,27.271858,1.5269260085911966,27.400827168812302
7042,35.852965755399076,141.18685193126979,161.80842891966762,35.949279832944185,146.12713235477108,0.3,1.5180517,28.0701,1.5356739120560259,28.29889160112202
7043,37.320249538069994,139.9549152584189,153.75433201213733,31.617976086359697,151.29709678257785,0.3,1.6047037,29.461628,1.6509595445578116,29.987777867433284
7044,44.619571857850424,139.63956561957943,161.19705925710932,26.868752225647462,152.23026950648162,0.3,1.5482508,28.444286,1.5744165417724818,28.62827431746881
7045,44.62345201750712,140.06660443435666,154.97095113337247,25.434909407588666,139.40890556008696,0.3,1.5102162,27.47379,1.5257806925499398,27.599668391423794
7046,38.81918883918342,141.65797892253946,156.9163611264686,35.834807477683206,148.42786076186155,0.3,1.5592546,28.856428,1.5928044038900024,29.21272073917081
7047,38.25791541097551,139.14300042056556,159.04204799197146,24.32863115942766,142.98927901600413,0.3,1.5219474,27.52974,1.5404854340377407,27.799130172068036
7048,40.100105822590656,138.45953003350888,153.69895316861997,26.946512062703302,154.44565936334263,0.3,1.619323,29.565308,1.667122877001613,30.16292017576124
7049,37.91688091467401,138.1672844976784,153.99658780366838,26.069442862775013,138.8024148029785,0.3,1.5108446,27.631289,1.5423302710118225,27.931559535172905
7050,44.79662451655563,140.78334958741752,154.53078668932775,37.425641522102026,144.90946080517156,0.3,1.5286322,28.518082,1.5492404487179745,28.844017092075998
7051,37.21221390024577,139.40008685311543,156.77066316307113,35.56072162272952,147.61127803121641,0.3,1.5569367,28.795176,1.5820524860445953,29.208111587434896
7052,38.69142682182768,140.95819319840598,155.46056214624736,31.943945735326047,146.3165783412164,0.3,1.5568869,28.614008,1.5928935137456497,28.98516005896194
7053,39.29370875700178,142.55495759689802,152.85949330992338,29.731617109790108,150.36581602644287,0.3,1.6146553,29.530272,1.6607301836255584,29.789056457215015
7054,36.25064023081162,139.6182897916626,154.67251847160904,28.00356377561623,146.57575885542997,0.3,1.5696124,28.815222,1.612841204497836,29.10561453365803
7055,38.8282482677013,139.06785231316982,160.27445561013477,20.098942658607825,147.2029627875589,0.3,1.5540875,28.123652,1.57498771297624,28.14190207461265
7056,43.56730720101973,138.15787653579397,157.16552129724116,35.96594712835251,151.75252790948133,0.3,1.5500983,29.118618,1.5776321137252003,29.47416155659978
7057,36.40361001456758,143.05676461645342,161.47425202447718,37.536071284965956,137.28942502041818,0.3,1.471095,27.08242,1.4751975172677265,27.17553720112127
7058,40.840219508261875,140.73413356930703,154.77378956067784,32.837698388082124,150.7062848582226,0.3,1.5781214,29.33078,1.621781704047514,29.621481676309532
7059,39.06637138060017,142.1604723442389,154.6202273400595,23.717714335591058,144.89487913804433,0.3,1.5726278,28.319681,1.612749623530601,28.627844635817393
7060,36.705367261174544,142.44049730702048,156.2569435589434,25.82250270591161,148.79501408376268,0.3,1.5827475,28.738321,1.6364109901250523,29.08299693210458
7061,35.12336164449206,143.1260724159234,152.7941435408751,34.23508307018298,147.4654704110446,0.3,1.5880013,29.341183,1.655807314948564,29.80187264160222
7062,37.733433034899,142.44816479691988,155.16258987909018,34.70601385757302,141.99941781738377,0.3,1.5268168,28.095398,1.5699512091350516,28.582400929099098
7063,35.61828960698002,139.6202939378466,155.60468369437316,24.114215178586548,141.26237045923557,0.3,1.5456227,27.828335,1.5701065923555402,28.105991275594224
7064,38.76768471296735,140.97183305342276,158.21646243443806,31.60801143960544,138.21934191637223,0.3,1.4897602,27.271492,1.5016121938957983,27.428155743356673
7065,43.102098556993454,142.9636775634017,153.4198023662787,36.87008860731258,138.58246876161107,0.3,1.5082269,27.76414,1.532171098605306,28.17537500132136
7066,42.196852608776126,141.31689012522446,160.88655423506188,32.713397652767625,139.62783200773742,0.3,1.4657615,27.099756,1.4758050625710948,27.173065702724127
7067,44.473837117017666,141.9953188245947,160.7622257274434,26.165682462820648,137.14273387643385,0.3,1.4668443,26.579079,1.4698660182301047,26.57715556001907
7068,39.27015417337069,142.68330929582132,157.29760275351904,28.03682659170523,147.2566590467644,0.3,1.5713826,28.491566,1.5997884359004662,28.6830933483832
7069,42.07801398591853,141.21826502307133,156.20845083397325,33.3449540855227,141.95476620604475,0.3,1.519004,27.900871,1.5345193036083398,28.165341235924007
7070,41.653417221020206,141.61233277942335,158.98543000008823,18.595807272719362,149.6535182333717,0.3,1.5685507,28.529396,1.6163518763288,28.52078609818179
7071,37.1704630315826,141.09136831342784,154.0390078942032,35.45994786297735,154.84184436631858,0.3,1.6143162,29.850275,1.677939523587256,30.579804186359727
7072,38.03582505232659,139.84318755434023,157.63987597027617,20.959388838989202,146.36246011886763,0.3,1.5705868,28.186653,1.595282127948792,28.408891093354217
7073,40.298295333977606,139.39397591917626,154.87130489451488,35.77821407895779,142.9884436510441,0.3,1.5193467,28.132975,1.5476570192752677,28.697777588553468
7074,42.96657319005922,141.31767152301097,161.2283200559221,37.86182033562076,140.80331936963705,0.3,1.4592054,27.375004,1.468536412743973,27.459820715047922
7075,39.61812734462933,143.05561873959888,156.80456987095044,19.02139866056826,140.26152798000945,0.3,1.5383576,27.526094,1.5716815028637035,27.583318736843157
7076,37.277415361755274,142.73068744751797,157.0604820180375,37.24032580809953,139.51877224280827,0.3,1.5074754,27.694063,1.5318643022449545,28.093698318350494
7077,44.934656902803695,139.19929637378038,159.62540517940647,22.540113926755474,143.98959548952647,0.3,1.5067347,27.562769,1.5292037889745038,27.612952853124558
7078,36.15578806353668,142.36378556268605,159.8431476935443,27.312127747676357,138.83736051211116,0.3,1.4910238,27.017118,1.5185375001589883,27.246443087445595
7079,44.55888907491328,138.25553854414605,154.35306773157183,19.65153403978461,138.53918278597416,0.3,1.5169698,27.353662,1.5303969048869148,27.438610268823407
7080,43.090462884304884,141.09724418043717,158.0963817967802,22.645540636570065,135.35072403573182,0.3,1.483942,26.693485,1.4864699575361224,26.626628957120747
7081,43.38893519307852,142.80168061766682,160.65943729907661,22.8916579921923,141.86852295896958,0.3,1.5084344,27.22945,1.5262742111432739,27.232351705693706
7082,42.949175830914996,142.94667713994164,156.13106942098344,21.721730890017657,135.61354950648445,0.3,1.5229677,26.9959,1.5196419343711418,26.921852250118018
7083,37.08170941304622,141.16528956491175,153.11112822411977,34.91696824993528,139.49626254539527,0.3,1.5245333,27.972868,1.5639204843797012,28.564115928928093
7084,41.32582377395242,141.3040713614796,160.68485242571305,37.525995783038915,144.25739509797245,0.3,1.4862974,27.835548,1.5080276651519493,28.066624491666406
7085,42.567498124509314,140.09953287551727,160.95869367280673,24.100173318618573,137.2571860659741,0.3,1.4720135,26.701904,1.4695688276311847,26.582137648890384
7086,42.456857921016514,141.76819223975554,153.53075460603344,32.78035270694605,143.06812015152545,0.3,1.5418272,28.144356,1.5695482686425066,28.64758342248256
7087,37.71565370544077,139.37854298947568,154.14894460499087,21.036786020724186,149.372166073833,0.3,1.6036093,28.986423,1.6501559909073795,29.330808451021912
7088,36.81119387763681,138.31935594307157,154.3914696733441,36.908799488232994,139.9307665972765,0.3,1.4970239,28.081835,1.5348265297428414,28.542126663846847
7089,38.28122983914549,142.3265193005461,160.34971965228812,31.94718246117146,135.12332408092084,0.3,1.462889,26.789963,1.4664446541101306,26.72489049819426
7090,39.79844480377392,138.45181114879827,161.5577612987963,31.995968881742048,135.02796093636198,0.3,1.4383547,26.710794,1.4244228507632903,26.462953630465126
7091,40.73780747063677,141.4735388590606,155.94922908713187,22.933799220403273,149.9835489212178,0.3,1.605829,28.948933,1.634043231155843,29.06281788666927
7092,43.369503623191605,140.33465437755353,161.3434788263,28.500018637094193,148.5593410071137,0.3,1.5265435,28.156353,1.5455598525349434,28.18542922023858
7093,42.69034227704616,138.36628462009637,152.20642480502073,26.14229796202965,154.5595143248529,0.3,1.6358864,29.696619,1.6704026431961707,30.23642503130161
7094,41.76150525666516,138.94907925556222,155.96489727622563,35.35867755375016,143.97771319434756,0.3,1.5146649,28.23477,1.537521849091605,28.599379391449336
7095,37.63489292942761,138.65359543847077,153.1610611339649,31.126745400144614,148.09777600126185,0.3,1.5724831,29.224272,1.6218636727172666,29.608780927830512
7096,39.78880498934943,139.2220269149046,161.85449935049968,23.59486519408901,148.4414545987172,0.3,1.5207025,28.091072,1.559462555883909,28.13040810781988
7097,38.35435874127961,141.32638476189234,153.9643336120798,20.077475505270606,138.3319551423712,0.3,1.5520312,27.572372,1.5713455089273123,27.7253597378153
7098,37.34928179550534,141.00310603334822,161.34263251951336,34.1420737402941,138.94460224161912,0.3,1.4678792,27.072874,1.4781048971685826,27.236107566743424
7099,35.102453603834796,140.3146801176157,159.76581026479516,19.315563755408565,149.38420286928374,0.3,1.5776029,28.43437,1.6179806621106483,28.59410601482718
7100,38.39461970570691,142.3652674185729,160.9077639066915,27.23859401688329,136.60886435123663,0.3,1.4760731,26.749374,1.4829814527613148,26.71025927261903
7101,37.561162677146214,141.91538957871563,157.08113672565844,30.96620305871292,136.1127512388905,0.3,1.493817,27.197947,1.5075718349476142,27.313601873795623
7102,40.71902326966817,141.56353507717327,157.118512150584,30.01769240465134,154.68559091147108,0.3,1.6017015,29.238129,1.6446360930185224,29.70737860405845
7103,35.623017702837124,141.14431950829857,153.47556412043994,20.390260590039755,146.7417606382781,0.3,1.6104074,28.825037,1.6546529996541905,29.112332428660206
7104,37.705195967102014,141.63054906102667,153.24811073856952,30.94919690270374,140.61620237894294,0.3,1.533598,27.932764,1.5780130236286505,28.50420939017373
7105,35.447694899884155,139.2829693712219,158.60850185034448,22.8046152830244,147.46529122068137,0.3,1.5659231,28.357498,1.5960349746770284,28.549227186329322
7106,41.41417904513436,139.44910861594525,154.74539368215895,29.13587671786897,151.9649806070716,0.3,1.5852269,29.265633,1.6311758659215556,29.65991475140405
7107,40.68189558568625,139.6405765385313,156.74743084897312,22.97219865585123,143.20501632948321,0.3,1.5445871,27.74431,1.5609865175078697,28.025666678504844
7108,38.37480023074473,141.85531363413986,153.2264976083713,25.739577511209554,151.17498402431022,0.3,1.6186922,29.32124,1.6731326570333662,29.77097509253102
7109,36.473346004355435,140.3113734225855,157.89411073999506,32.92213036467735,148.58663428485167,0.3,1.5522612,28.711288,1.5923857005025917,29.081957509133876
7110,44.57919832768735,142.9475190805898,152.7779487957717,23.071354396053962,140.30629681756662,0.3,1.546619,27.746714,1.573986918348948,27.96227450080723
7111,40.84392447388613,138.3510093279242,153.74194142214506,35.043928271306626,142.75396204565638,0.3,1.5282378,28.24836,1.548700170402646,28.771012403495295
7112,41.79113366572068,140.06583398854016,153.46952487997262,27.074921936499056,149.326831908628,0.3,1.5920175,29.087145,1.6267774545481783,29.38013924702413
7113,40.313487532694516,138.92363414140303,153.3762608139804,37.84710751228573,152.8377006216312,0.3,1.5823506,29.856565,1.6355507870668742,30.405933631648214
7114,43.065332476462046,142.23160342852492,158.25210598097163,30.204237856376217,135.4631746949708,0.3,1.4699025,26.849375,1.4738673074760444,26.818136950107817
7115,43.96380049548121,140.54804378849676,152.36540271322863,21.197846190153925,144.50941054861016,0.3,1.5603493,28.259113,1.6051231177726804,28.602491146834044
7116,38.8271054359763,141.2500847253541,158.7329785299868,32.977742775658825,142.62561585113326,0.3,1.509519,27.700998,1.5314185060141208,28.03260233018847
7117,41.900253122306104,141.13974801174052,158.73805954512935,30.208926030666476,151.33639433594897,0.3,1.5641974,28.745651,1.5954596000296042,29.00114152774589
7118,37.29887484546397,138.54533101870322,153.99432634606993,20.367997747908625,150.63293657738802,0.3,1.6037303,29.22966,1.6610933107304695,29.54278635283268
7119,41.51855047162039,142.06869091359007,156.73052839023214,19.368119194959544,153.57952671058393,0.3,1.6146901,29.033096,1.6678803014880947,29.34401234629887
7120,38.99155629976553,142.25988393719277,153.76051094877968,34.49357801381127,148.68651420193487,0.3,1.5787495,29.117983,1.629686845483751,29.63933758381852
7121,35.06781599401305,141.18719647800697,154.98147706688343,27.748914526352014,154.35086640556207,0.3,1.6592783,29.901295,1.690090578651739,30.159829286931714
7122,44.55527868422621,139.55473671705013,159.7801624995049,31.87451951998208,154.99327741196456,0.3,1.5585257,28.92127,1.594279887172931,29.315641312722118
7123,43.68441545538719,141.77045912726464,157.0649942481415,28.019603217370253,147.646601519478,0.3,1.5630445,28.450962,1.5814051612443674,28.581714489558305
7124,37.90836550346028,141.6533289421291,161.64701938551832,34.55386302690068,135.70925244175146,0.3,1.4579643,26.834682,1.4504792191576001,26.730968170438107
7125,44.97757314232861,142.71269453302278,161.38205688969606,21.225593584731318,140.38647155081537,0.3,1.5031111,26.968016,1.5084024816786235,26.865348032999005
7126,38.17127674556534,138.73666769145288,154.1673549012835,20.220635232700555,140.3282310604476,0.3,1.5515803,27.801706,1.5700815178441148,27.982152754418006
7127,39.58844186459075,142.6990185900585,160.13066368600363,25.783950867226682,150.56301326283932,0.3,1.5588068,28.51362,1.6055335332829799,28.658798672170338
7128,43.51259026174417,142.5853601732569,155.42137403317184,28.3924364314581,149.08445884155552,0.3,1.5797507,28.789022,1.6108372946787806,29.00259488884109
7129,38.04596351328041,139.63763702056633,155.83441626856697,30.393337143558593,139.8598104952332,0.3,1.507255,27.64555,1.5340525933187443,27.98007030535437
7130,39.505402843875004,141.73098883122162,157.95562671845153,22.721872275643634,138.50002099098518,0.3,1.506441,27.136454,1.5288113766226958,27.23235922887356
7131,41.65587167123255,139.46854078162346,157.04262540939345,33.15606734781255,141.3839873103125,0.3,1.5085781,27.71638,1.5145313335903214,27.987778633223602
7132,36.30467554772428,139.32547910405265,161.35412517006395,32.707001782239246,138.7596065306865,0.3,1.4670719,27.04505,1.4718505478574104,27.17720773119979
7133,39.22350368691718,141.35767467998605,161.05637499171496,27.815791404325683,154.56981201939712,0.3,1.5748492,28.814745,1.618918397407339,29.137527376113002
7134,38.09409937361627,138.4001666711767,156.47816530792554,27.442586858372202,137.70985388298652,0.3,1.4941791,27.38368,1.5083070774434049,27.461869837889413
7135,41.76774305864818,138.63238628954574,160.26762843240223,32.35901189001467,144.92619680328738,0.3,1.4906268,27.731606,1.5119410795842447,28.025635424275126
7136,36.359693900603716,141.4507181149282,161.1388899125197,37.947797349570926,145.99489287408997,0.3,1.5122565,28.25105,1.5377208174886197,28.452809866901493
7137,37.32731479100937,142.9093459553778,159.2381691608826,25.569544270333573,149.86911566565536,0.3,1.5816935,28.676409,1.6182184999802094,28.76648268623715
7138,42.11376203752483,138.3201938871663,158.97920524277293,23.48533974469126,144.12528465307048,0.3,1.5108255,27.680647,1.536699642395443,27.834302607899918
7139,36.56224369724115,138.26459220141004,157.64201739886587,27.609431668304214,144.565509584003,0.3,1.5192815,27.99543,1.55947026013131,28.370648988316905
7140,39.2201926223989,138.52385843903897,158.92260306729688,22.915604889604072,152.76312747252555,0.3,1.5741078,28.791592,1.6220426344690297,29.141344897371564
7141,42.12880722092619,138.15832227149195,153.48256826774175,19.19774751842317,146.036806024934,0.3,1.581928,28.546759,1.6094697921478542,28.744440377581252
7142,42.65468384430005,142.7915622754849,154.06086059208627,37.064130410439645,144.52099038517244,0.3,1.5406464,28.417227,1.5735475554827891,28.94268839774848
7143,35.94881178671668,140.52020979424256,155.67720996679085,25.043824957191998,153.33967535812778,0.3,1.6177182,29.282433,1.6732935862425218,29.81262466773997
7144,43.51995609419478,141.6105677396995,161.4340071873457,28.21217023770165,150.3329445983889,0.3,1.543686,28.403975,1.5658499488489195,28.376211080316782
7145,42.23972301129966,140.23193439749895,154.98692401454346,20.061131041840177,137.3205075122223,0.3,1.5268049,27.322834,1.5332309869622653,27.285619449460416
7146,38.392945886933134,143.1362250576302,153.28686303119665,32.714883025574565,135.9162918511269,0.3,1.5094519,27.432941,1.5443438947914307,27.876468767048582
